longitude,latitude,perturbed_longitude,perturbed_latitude
-77.6802533,43.0837859,-77.68011490812187,43.082859981798826
-77.6802533,43.0837859,-77.6768324274457,43.08194582754096
-77.6802535,43.0837851,-77.67898754803937,43.08199441919888
-77.6802535,43.0837851,-77.67967861517158,43.083585682543834
-77.6802441,43.0837781,-77.68144500169655,43.082879538416925
-77.6802441,43.0837781,-77.67835613142924,43.08139068833375
-77.6802451,43.0837764,-77.67915209823174,43.08326049892
-77.6802451,43.0837764,-77.68070943684572,43.081069935740366
-77.6802429,43.0837752,-77.68102422088559,43.08251968563356
-77.6802429,43.0837752,-77.6759890026942,43.08102884969553
-77.680241,43.0837745,-77.67954013378679,43.08630417734548
-77.680241,43.0837745,-77.6807568681344,43.08520628914757
-77.6802365,43.0837729,-77.6775243704756,43.08254008831551
-77.6802365,43.0837729,-77.67870149471968,43.084317218959676
-77.6802315,43.08377,-77.68098008424688,43.08390277423677
-77.6802315,43.08377,-77.68071555711185,43.085940116268254
-77.6802253,43.0837653,-77.67868235592381,43.08365974999329
-77.6802253,43.0837653,-77.68348358686889,43.0860970417586
-77.6802059,43.083753,-77.67948180687736,43.082902463036504
-77.6802059,43.083753,-77.67643005910236,43.08084418841378
-77.6801884,43.0837447,-77.67630512330666,43.084911928552934
-77.6801884,43.0837447,-77.6778373658975,43.08383663157016
-77.6801725,43.0837375,-77.68160889704349,43.08357855226628
-77.6801725,43.0837375,-77.68182969900214,43.086376768028245
-77.6801685,43.0837442,-77.67986333803309,43.08596967414721
-77.6801685,43.0837442,-77.68062819842231,43.0837304831427
-77.6801551,43.083745,-77.67987398508063,43.08502067460698
-77.6801551,43.083745,-77.68272293308846,43.084401880985105
-77.6801392,43.0837419,-77.6831714472385,43.08004831970322
-77.6801392,43.0837419,-77.68254611345658,43.08234003217587
-77.6801209,43.0837381,-77.6803127689364,43.08304692548415
-77.6801209,43.0837381,-77.68023327487195,43.08338655239763
-77.6801095,43.0837362,-77.68172386695562,43.08800195590798
-77.6801095,43.0837362,-77.6828696176388,43.085730928761265
-77.680092,43.0837323,-77.67761652257605,43.08404701202548
-77.680092,43.0837323,-77.67984468621137,43.08343013312169
-77.6800996,43.0837354,-77.6815125586333,43.0835615607219
-77.6800996,43.0837354,-77.67674153055565,43.083722399182435
-77.6800969,43.0837355,-77.68059665465874,43.08202663336733
-77.6800969,43.0837355,-77.681444714745,43.08927069581216
-77.6800899,43.083735,-77.67913766778264,43.079683565902215
-77.6800899,43.083735,-77.68041247806222,43.08178906899193
-77.6801045,43.0837382,-77.67751071080735,43.08547981928118
-77.6801045,43.0837382,-77.67862126443664,43.08476442278908
-77.6801526,43.0837614,-77.67952003520318,43.08412497550139
-77.6801526,43.0837614,-77.68218699964983,43.0854443612816
-77.6801805,43.0837795,-77.67925089537194,43.08259109094128
-77.6801805,43.0837795,-77.68261996742567,43.08489693950033
-77.6801968,43.0837917,-77.68034756666418,43.083608179936164
-77.6801968,43.0837917,-77.68011815046114,43.08230278689347
-77.6802021,43.083796,-77.67426505220382,43.07826274965327
-77.6802021,43.083796,-77.67853468147085,43.08492534827884
