longitude,latitude,perturbed_longitude,perturbed_latitude
-77.6201904,43.0801749,-77.62509859548385,43.0799317744193
-77.6201904,43.0801749,-77.61719547943065,43.0811681745282
-77.6201901,43.0801735,-77.62062386398861,43.07968960662999
-77.6201901,43.0801735,-77.62096471626229,43.078085770154416
-77.6201929,43.0801674,-77.62029005222747,43.08199423039567
-77.6201929,43.0801674,-77.62358945949472,43.08117637887742
-77.6201958,43.0801594,-77.62124888890708,43.0798053679735
-77.6201958,43.0801594,-77.62046266826924,43.07990122892136
-77.6201973,43.0801544,-77.63093560963684,43.08285346615367
-77.6201973,43.0801544,-77.61921556629831,43.082119340469305
-77.6201978,43.0801523,-77.61960430946708,43.07961102675983
-77.6201978,43.0801523,-77.62136291688233,43.0796412362488
-77.6201985,43.0801509,-77.61924177430703,43.07942388891775
-77.6201985,43.0801509,-77.61740721610188,43.08332390134767
-77.620196,43.0801464,-77.62002777927954,43.07970207352262
-77.620196,43.0801464,-77.62154072305366,43.07815632860761
-77.6201922,43.0801423,-77.6163723322637,43.07756401641063
-77.6201922,43.0801423,-77.62046179907455,43.08161132892106
-77.6201901,43.0801408,-77.62155536240893,43.08241183842576
-77.6201901,43.0801408,-77.62243982090203,43.08221337537604
-77.6201879,43.0801401,-77.62121555603872,43.08470686340834
-77.6201879,43.0801401,-77.62455961521044,43.0802938242809
-77.6201822,43.0801407,-77.62625251850717,43.08186293746168
-77.6201822,43.0801407,-77.62078490381195,43.07962835823628
-77.6201789,43.0801413,-77.61991458281915,43.07731385924577
-77.6201789,43.0801413,-77.62050024928074,43.081003835193286
-77.6201777,43.0801414,-77.6201427680934,43.08031582424578
-77.6201777,43.0801414,-77.61907706585397,43.07746131065623
-77.6201742,43.0801405,-77.6205238349246,43.07951224437429
-77.6201742,43.0801405,-77.61886576581809,43.0776138028682
-77.6201697,43.080137,-77.62272127572277,43.0835718891748
-77.6201697,43.080137,-77.62369433404177,43.07659475093793
-77.6201756,43.0801438,-77.62017335785337,43.076677662699765
-77.6201756,43.0801438,-77.62045686472365,43.083415605689076
-77.6201744,43.0801425,-77.62082333467639,43.079985171534204
-77.6201744,43.0801425,-77.6196679743022,43.07887876197641
-77.6201717,43.08014,-77.61927325685946,43.07601432064305
-77.6201717,43.08014,-77.61437290719796,43.084512950482186
-77.6201672,43.0801357,-77.62303334763413,43.08196327541064
-77.6201672,43.0801357,-77.62035797750343,43.07948129393197
-77.6201626,43.0801305,-77.6217215886754,43.08056251587846
-77.6201626,43.0801305,-77.62141223585107,43.077219159788946
-77.6201518,43.0801124,-77.6174434085046,43.07923063182569
-77.6201518,43.0801124,-77.62022835113599,43.079707493235816
-77.6201448,43.0800995,-77.62213890450569,43.08163626608822
-77.6201448,43.0800995,-77.61860955359691,43.081752583755026
-77.6201414,43.0800929,-77.6201411563592,43.07994829541954
-77.6201414,43.0800929,-77.61778983445586,43.07819370785882
-77.6201266,43.080085,-77.61237956421049,43.07749910052119
-77.6201266,43.080085,-77.62183819320491,43.076604261763606
-77.6201225,43.0800799,-77.62163436846339,43.08074131003678
-77.6201225,43.0800799,-77.62283266982459,43.08280046011551
-77.6201203,43.0800691,-77.6231309461339,43.07828106826711
-77.6201203,43.0800691,-77.61869371683625,43.08042762266039
-77.6201164,43.0800587,-77.61715921017647,43.07932369016077
-77.6201164,43.0800587,-77.62100209694326,43.07964372508702
-77.6201083,43.0800501,-77.62399431084857,43.080886137946145
-77.6201083,43.0800501,-77.62047435036993,43.07944705934594
-77.6201025,43.0800457,-77.61905488768745,43.0810324193442
-77.6201025,43.0800457,-77.62094898383651,43.08064997151514
-77.6200908,43.0800402,-77.6200109455414,43.07979762662158
-77.6200908,43.0800402,-77.62170192903146,43.07973374693493
-77.6200847,43.080039,-77.6187541906343,43.07823082233345
-77.6200847,43.080039,-77.62243495196832,43.08099094822603
-77.6200734,43.0800363,-77.62122293936451,43.09032577280165
-77.6200734,43.0800363,-77.61944353464341,43.08064504657154
-77.6200596,43.0800346,-77.61958108870243,43.079915970061734
-77.6200596,43.0800346,-77.62164990906912,43.079365879277034
-77.6200488,43.0800338,-77.62204576907328,43.08113316084665
-77.6200488,43.0800338,-77.61996905145179,43.07922742256752
-77.6200358,43.0800357,-77.62084627144672,43.08243368051249
-77.6200358,43.0800357,-77.62284379303692,43.077734856231466
-77.6200078,43.0800392,-77.62069384261474,43.08169357869544
-77.6200078,43.0800392,-77.62482229003498,43.079250651882454
-77.6199964,43.0800475,-77.61835649982581,43.08248396249547
-77.6199964,43.0800475,-77.62294881667657,43.080901646878225
-77.6199909,43.0800553,-77.62150399246423,43.08179392797704
-77.6199909,43.0800553,-77.61800262412757,43.07761894764704
-77.6199867,43.0800655,-77.62041551495523,43.081843098038284
-77.6199867,43.0800655,-77.61723544070719,43.07778607986317
-77.6199826,43.0800772,-77.6210828322216,43.0811242038643
-77.6199826,43.0800772,-77.62057027030876,43.08136493260961
-77.6199801,43.0800851,-77.6238620147363,43.08283496133106
-77.6199801,43.0800851,-77.62106207586169,43.082499669545285
-77.619977,43.0800911,-77.61972811120498,43.079244966604335
-77.619977,43.0800911,-77.62052003580742,43.079677592748325
-77.619974,43.0800997,-77.62064561710208,43.07915687652011
-77.619974,43.0800997,-77.62232798916511,43.074419294252465
-77.6199718,43.080104,-77.61734225195976,43.084287046797975
-77.6199718,43.080104,-77.62106160751402,43.08006613083521
-77.619968,43.0801133,-77.62174095093489,43.082443492908105
-77.619968,43.0801133,-77.61958781445553,43.08115581303935
-77.6199632,43.0801263,-77.61802324430214,43.08003238739741
-77.6199632,43.0801263,-77.62042397278806,43.08049040441829
-77.6199587,43.0801329,-77.62022846645387,43.082498316609744
-77.6199587,43.0801329,-77.61908739348738,43.079420418055825
-77.6199557,43.0801444,-77.62088095375488,43.079864219276395
-77.6199557,43.0801444,-77.61967718830286,43.080905044470114
-77.6199475,43.0801558,-77.618901656646,43.07754979714365
-77.6199475,43.0801558,-77.61890941007782,43.080206811248004
-77.6199394,43.0801633,-77.61940653801895,43.079300335735546
-77.6199394,43.0801633,-77.62091476863753,43.080152905430616
-77.6199327,43.0801695,-77.62282736711384,43.08131515787127
-77.6199327,43.0801695,-77.61938052243543,43.07825759337271
-77.6199247,43.0801758,-77.6214597243227,43.07975441558014
-77.6199247,43.0801758,-77.61814175489543,43.07932124921716
-77.6199201,43.0801826,-77.61936369933956,43.07939522177889
-77.6199201,43.0801826,-77.62074288557811,43.08109902740607
-77.6199151,43.0801893,-77.61660594739476,43.08372068078551
-77.6199151,43.0801893,-77.61923656758472,43.08073724671268
-77.6199115,43.0801942,-77.62018371778643,43.079715004674064
-77.6199115,43.0801942,-77.6237674603493,43.083249075848926
-77.619907,43.0802016,-77.61846275905853,43.080981443802685
-77.619907,43.0802016,-77.6216680304486,43.08529524828272
-77.6199048,43.0802058,-77.61745613746108,43.07983035743218
-77.6199048,43.0802058,-77.61927898771945,43.07881039394807
-77.6199018,43.0802133,-77.61962489217177,43.079944585098424
-77.6199018,43.0802133,-77.61877003399233,43.07993480198454
-77.6198974,43.0802221,-77.61845251567425,43.08712246601401
-77.6198974,43.0802221,-77.62003684397791,43.080885260656345
-77.6198935,43.0802356,-77.61792170184466,43.07922061026106
-77.6198935,43.0802356,-77.61901300010814,43.08386544992105
-77.6198887,43.0802443,-77.61701482942367,43.079783452065634
-77.6198887,43.0802443,-77.62103964261708,43.079629915178295
-77.6198826,43.0802555,-77.61962732732856,43.07903167914589
-77.6198826,43.0802555,-77.61527745234234,43.081157511835954
-77.6198744,43.0802625,-77.61805925446441,43.08083332001527
-77.6198744,43.0802625,-77.6210345385049,43.08225785904484
-77.6198683,43.0802673,-77.62268737736771,43.078378187332426
-77.6198683,43.0802673,-77.62069266144333,43.08013951014875
-77.6198563,43.0802777,-77.62031221344692,43.0795767277164
-77.6198563,43.0802777,-77.61967848481507,43.08017593462795
-77.6198473,43.0802839,-77.62021100810473,43.08133275912931
-77.6198473,43.0802839,-77.62050989380833,43.07801389871298
-77.6198381,43.0802883,-77.61989239775741,43.08085308933942
-77.6198381,43.0802883,-77.62279621201255,43.08208924339556
-77.6198308,43.0802914,-77.61980581047962,43.08029664587049
-77.6198308,43.0802914,-77.61773192152378,43.07951073362114
-77.6198214,43.0802945,-77.6239400931428,43.07956468572791
-77.6198214,43.0802945,-77.62061428933512,43.07883949914726
-77.619807,43.0803059,-77.62155993637988,43.080165233130735
-77.619807,43.0803059,-77.61558627471891,43.07897880428495
-77.6197931,43.0803079,-77.62244656604437,43.081719181557105
-77.6197931,43.0803079,-77.62011993258062,43.07732852555707
-77.619785,43.08031,-77.62299164146644,43.079354981537875
-77.619785,43.08031,-77.61887358760438,43.0813605073341
-77.6197751,43.0803125,-77.61796738491088,43.08195080668227
-77.6197751,43.0803125,-77.62062415242181,43.07995799489898
-77.6197606,43.0803172,-77.620868133972,43.07724721223732
-77.6197606,43.0803172,-77.62128825876863,43.07780642612751
-77.6197492,43.0803184,-77.62053394573678,43.0808500243734
-77.6197492,43.0803184,-77.6187152894336,43.08001197854713
-77.6197455,43.0803188,-77.61878434242354,43.0788822825312
-77.6197455,43.0803188,-77.61844248176956,43.08113516746567
-77.6197368,43.0803197,-77.62048731256846,43.08357857391662
-77.6197368,43.0803197,-77.61782874560957,43.07847879302746
-77.61973,43.0803202,-77.61849228152717,43.08070900207076
-77.61973,43.0803202,-77.61831978655236,43.079112878522
-77.619724,43.0803199,-77.62252818371854,43.08231866685679
-77.619724,43.0803199,-77.62006277796591,43.079277919128955
-77.619714,43.0803202,-77.6110199933771,43.077328252792654
-77.619714,43.0803202,-77.61984241837959,43.08056167195362
-77.619701,43.0803212,-77.6189296556152,43.0828583679926
-77.619701,43.0803212,-77.62081072976251,43.07952819188511
-77.619694,43.0803224,-77.61921508583123,43.07988458196069
-77.619694,43.0803224,-77.62115415658451,43.07772823584947
-77.6196837,43.0803246,-77.61920653237196,43.07964258319272
-77.6196837,43.0803246,-77.61949257035576,43.08172759291328
-77.6196814,43.0803261,-77.61866491811412,43.08057573337593
-77.6196814,43.0803261,-77.62238236720289,43.07898122593006
-77.6196758,43.080328,-77.61908264260127,43.08022215530918
-77.6196758,43.080328,-77.62024523420241,43.07901092195799
-77.6196634,43.0803404,-77.61959460365132,43.076211352922286
-77.6196634,43.0803404,-77.62478083466941,43.078093126457595
-77.619658,43.0803428,-77.62104417654274,43.08045227695716
-77.619658,43.0803428,-77.6219370323814,43.081891184220375
-77.6196517,43.0803451,-77.62031275168853,43.081006799193425
-77.6196517,43.0803451,-77.6212029097928,43.08146683931755
-77.6196424,43.0803484,-77.6201489790556,43.07864911224799
-77.6196424,43.0803484,-77.61699463443915,43.081848278905476
-77.6196314,43.0803514,-77.61825250576271,43.0800394442429
-77.6196314,43.0803514,-77.62059302767739,43.079988173257135
-77.6196151,43.0803562,-77.61791915071171,43.079529457984144
-77.6196151,43.0803562,-77.6187762442344,43.08182029407984
-77.6196062,43.0803755,-77.62485634099716,43.078817703180725
-77.6196062,43.0803755,-77.61903521118714,43.07936943243083
-77.6195995,43.0803791,-77.61988372234275,43.08687511702705
-77.6195995,43.0803791,-77.6181471688675,43.07780996308103
-77.6195887,43.0803823,-77.62040979826793,43.08034764348355
-77.6195887,43.0803823,-77.61755138120502,43.08168091968197
-77.6195825,43.0803846,-77.62234920132957,43.07979611037352
-77.6195825,43.0803846,-77.6236930059529,43.07723388593528
-77.6195746,43.0803882,-77.61993448128213,43.07956094128815
-77.6195746,43.0803882,-77.6176674943672,43.07951294170022
-77.6195601,43.080391,-77.62394509616672,43.08002545308333
-77.6195601,43.080391,-77.6183811520886,43.077698874768444
-77.6195547,43.0804002,-77.61759540542188,43.08141300347646
-77.6195547,43.0804002,-77.61825067375968,43.081098124859864
-77.6195471,43.0804014,-77.6214308960767,43.08092920005446
-77.6195471,43.0804014,-77.62032282021922,43.07976575685014
-77.6195376,43.0804027,-77.61985688765567,43.08097014126219
-77.6195376,43.0804027,-77.61760628208364,43.07830701914985
-77.6195261,43.0804037,-77.61881600220939,43.077827069237316
-77.6195261,43.0804037,-77.61841112657287,43.07953915636268
-77.6195089,43.0804049,-77.61354931048217,43.08422670074968
-77.6195089,43.0804049,-77.62032349484399,43.078617807656016
-77.6194947,43.080405,-77.6227444413125,43.07977251370578
-77.6194947,43.080405,-77.61718582813043,43.07905916888292
-77.6194867,43.0804096,-77.62031198726379,43.08081616800715
-77.6194867,43.0804096,-77.6199384160415,43.08261023072197
-77.6194809,43.0804096,-77.61617856029027,43.078122948626905
-77.6194809,43.0804096,-77.62140119413591,43.07982622270942
-77.6194698,43.0804097,-77.62120452829032,43.08111759146249
-77.6194698,43.0804097,-77.62017594595088,43.08147194921892
-77.6194582,43.0804085,-77.61557935935824,43.08294680159397
-77.6194582,43.0804085,-77.61817554506239,43.07977594219887
-77.6194418,43.0804085,-77.61793170289593,43.079289610443226
-77.6194418,43.0804085,-77.62023958256293,43.07575182517787
-77.6194276,43.0804077,-77.61549087591929,43.078011157531996
-77.6194276,43.0804077,-77.61859773610786,43.08050210835442
-77.6194122,43.0804039,-77.61530485889911,43.07861624082299
-77.6194122,43.0804039,-77.62376368863598,43.08007758106419
-77.6193989,43.0804022,-77.61878307218683,43.08060422037778
-77.6193989,43.0804022,-77.6183593695341,43.08501348324923
-77.6193924,43.0804021,-77.62035719606605,43.08303447962038
-77.6193924,43.0804021,-77.61832414829065,43.07762164572104
-77.6193829,43.0804021,-77.61823049281196,43.08197981429259
-77.6193829,43.0804021,-77.61746441362047,43.081846465959465
-77.619367,43.0804008,-77.62114676051388,43.080535635706795
-77.619367,43.0804008,-77.618071070978,43.08101322962046
-77.6193604,43.0804001,-77.61974174655,43.08069810380806
-77.6193604,43.0804001,-77.61652207962041,43.0807452437798
-77.6193534,43.0803995,-77.61887403290972,43.0837440890608
-77.6193534,43.0803995,-77.62273705184563,43.082112860290884
-77.6193427,43.0803981,-77.61973939744061,43.081183807440965
-77.6193427,43.0803981,-77.61986466572459,43.07998161313512
-77.6193309,43.0803957,-77.62098901815736,43.08034019994782
-77.6193309,43.0803957,-77.61941300789118,43.08037703868043
-77.6193138,43.0803927,-77.61458016195131,43.08538002340498
-77.6193138,43.0803927,-77.61923194008465,43.08014713967449
-77.6192998,43.0803911,-77.61938819626697,43.08086605316011
-77.6192998,43.0803911,-77.61833598030782,43.08123002304754
-77.6192921,43.0803903,-77.6188312645427,43.07976333351936
-77.6192921,43.0803903,-77.62120246348826,43.08227751781688
-77.6192828,43.0803891,-77.61895223882318,43.081230851156846
-77.6192828,43.0803891,-77.61810739414987,43.07926315147925
-77.6192762,43.0803893,-77.61877305485595,43.07943836327945
-77.6192762,43.0803893,-77.61828583943868,43.07712996781795
-77.6192669,43.0803894,-77.61866128266647,43.07974685876215
-77.6192669,43.0803894,-77.61841624185922,43.080648828059616
-77.6192505,43.0803907,-77.62099439087704,43.078740470335944
-77.6192505,43.0803907,-77.61842220631672,43.08129693764333
-77.619241,43.0803909,-77.61442207586708,43.07990084759485
-77.619241,43.0803909,-77.61919048319383,43.07932504140029
-77.6192308,43.0803916,-77.6175350744045,43.080987386559315
-77.6192308,43.0803916,-77.61839639726144,43.078172240403624
-77.6192241,43.0803916,-77.61684647669156,43.078308467132985
-77.6192241,43.0803916,-77.61823801892118,43.079311898522526
-77.6192218,43.0803917,-77.61718578705579,43.083022617852585
-77.6192218,43.0803917,-77.6189046482632,43.08198848389491
-77.6192056,43.0803915,-77.62165455726034,43.07975927640408
-77.6192056,43.0803915,-77.61790915681125,43.079304225502405
-77.6191894,43.0803932,-77.61830535799488,43.080841233327035
-77.6191894,43.0803932,-77.61947413663466,43.08221238825314
-77.6191813,43.0803935,-77.62009850675275,43.08028478988022
-77.6191813,43.0803935,-77.62161417714725,43.08098318269258
-77.6191755,43.0803942,-77.61618642720721,43.07933949515484
-77.6191755,43.0803942,-77.61816115943806,43.076844307856646
-77.619164,43.0803947,-77.62499186702625,43.071111563732075
-77.619164,43.0803947,-77.61738970627079,43.081606994859904
