longitude,latitude,perturbed_longitude,perturbed_latitude
-77.6218842,43.0787936,-77.62143040273322,43.078356495897815
-77.6218842,43.0787936,-77.6205655531446,43.077661245805764
-77.6218843,43.0787936,-77.62130803989062,43.07788263790061
-77.6218843,43.0787936,-77.62163951444424,43.079494099629464
-77.6218843,43.0787936,-77.62031187901806,43.07886281714731
-77.6218843,43.0787936,-77.62264149795907,43.07850686146614
-77.6218845,43.078794,-77.62492215023653,43.0778855521471
-77.6218845,43.078794,-77.62171166670821,43.07894158816411
-77.6218845,43.078794,-77.61891826336773,43.07698642135883
-77.6218845,43.078794,-77.62209898609372,43.07822295928122
-77.6218846,43.078794,-77.62152391952833,43.07869362623988
-77.6218846,43.078794,-77.6209973972066,43.077169442564
-77.6218846,43.078794,-77.61708172339829,43.08224711048853
-77.6218846,43.078794,-77.62090676055176,43.0786145425533
-77.6218846,43.078794,-77.62366189904341,43.07999743802696
-77.6218846,43.078794,-77.62166517142167,43.07701764461203
-77.6218845,43.0787936,-77.61995901991475,43.08271936369635
-77.6218845,43.0787936,-77.62111020808486,43.07829114230834
-77.6218916,43.0787937,-77.61878347699331,43.07849930003291
-77.6218916,43.0787937,-77.62288999897686,43.081500621623064
-77.6218966,43.0787943,-77.62106212513598,43.07368515175214
-77.6218966,43.0787943,-77.62100421844387,43.07756451421683
-77.621889,43.0787946,-77.6221814175812,43.0781615870451
-77.621889,43.0787946,-77.62171681130965,43.07922952287873
-77.6218906,43.0787952,-77.62195694226223,43.077914632370415
-77.6218906,43.0787952,-77.62574637367996,43.0792685944972
-77.6218934,43.0787965,-77.6210701554607,43.07888193681559
-77.6218934,43.0787965,-77.61974865428765,43.076176086501064
-77.621894,43.0787969,-77.62593692212384,43.07608369366425
-77.621894,43.0787969,-77.62187425585208,43.07858746583416
-77.6218964,43.0787988,-77.62148422242505,43.07745097643203
-77.6218964,43.0787988,-77.62317168397828,43.07881172148549
-77.621898,43.0788001,-77.62241339273905,43.07785461004772
-77.621898,43.0788001,-77.622246270772,43.07723065900421
-77.6218992,43.0788007,-77.62392993768749,43.08084747579242
-77.6218992,43.0788007,-77.62186428460535,43.07709472602377
-77.6218993,43.0788012,-77.6224904746986,43.075691935436204
-77.6218993,43.0788012,-77.62283748358898,43.07943149261935
-77.6219012,43.0788018,-77.62200062676483,43.079134024054845
-77.6219012,43.0788018,-77.62308295247823,43.079217639910674
-77.6219015,43.0788022,-77.62166966589464,43.079033865158245
-77.6219015,43.0788022,-77.62180345809907,43.07407443330485
-77.6219032,43.0788017,-77.62103619753655,43.07929257824764
-77.6219032,43.0788017,-77.62182557642767,43.07741691858966
-77.6219043,43.0788017,-77.62353069774178,43.07809101850592
-77.6219043,43.0788017,-77.6217177584934,43.08034160623494
-77.6219047,43.0788018,-77.62081398980109,43.07821059679395
-77.6219047,43.0788018,-77.6207769163413,43.07978050994491
-77.6219052,43.078802,-77.62112070385426,43.079512652626995
-77.6219052,43.078802,-77.62570509619226,43.079538410927874
-77.6219057,43.0788024,-77.62270201228448,43.0803553027136
-77.6219057,43.0788024,-77.61810511003773,43.08198407264927
-77.6219063,43.0788028,-77.62131335422791,43.07971542624026
-77.6219063,43.0788028,-77.62146593141624,43.076252998105794
-77.6219064,43.0788033,-77.62235646881014,43.07601168493045
-77.6219064,43.0788033,-77.62251962361326,43.07701115723547
-77.6219065,43.0788036,-77.62383665828847,43.07970828448921
-77.6219065,43.0788036,-77.62394795602013,43.08110756052888
-77.6219065,43.0788036,-77.62667000141528,43.0800081766514
-77.6219065,43.0788036,-77.62237857154582,43.0803359881039
-77.621906,43.0788043,-77.62217061453168,43.07942893059155
-77.621906,43.0788043,-77.62379051046,43.08399670115697
-77.6219057,43.0788041,-77.62562038508634,43.07874132108428
-77.6219057,43.0788041,-77.62203893176833,43.07826656100236
-77.6219044,43.0788036,-77.62527307646825,43.07551366727645
-77.6219044,43.0788036,-77.6174961898408,43.0790030633373
-77.6219045,43.0788036,-77.62181340496642,43.078631757975955
-77.6219045,43.0788036,-77.62228360623183,43.08065609181199
-77.6219049,43.078804,-77.62158126244988,43.08053997882516
-77.6219049,43.078804,-77.62133909559783,43.07905437063031
-77.621906,43.078803,-77.62401841356674,43.07835234211084
-77.621906,43.078803,-77.62557947794872,43.07776867496543
-77.6219081,43.0788027,-77.62100316067118,43.077562306684804
-77.6219081,43.0788027,-77.6212242949496,43.07824409605648
-77.6219121,43.0788021,-77.62407489206265,43.08411315289361
-77.6219121,43.0788021,-77.62229018441818,43.078791533060034
-77.6219129,43.0788019,-77.6212028375247,43.07967757246955
-77.6219129,43.0788019,-77.62101430884944,43.08238133171548
-77.6219305,43.0787903,-77.62142295156316,43.07951928242925
-77.6219305,43.0787903,-77.62318704976533,43.07824206735412
-77.6219614,43.078767,-77.6213391890488,43.07889377560318
-77.6219614,43.078767,-77.62051207093353,43.07907109586096
-77.6220088,43.0787323,-77.62144222253805,43.0774561666645
-77.6220088,43.0787323,-77.62256669313548,43.076966177933485
-77.6220619,43.0786899,-77.6206517794924,43.07561055440398
-77.6220619,43.0786899,-77.62381811246264,43.07831560350724
-77.6221202,43.0786429,-77.62372838754435,43.075982577184924
-77.6221202,43.0786429,-77.62000768269843,43.07604086267071
-77.6221813,43.0785955,-77.62056635949138,43.07863320163257
-77.6221813,43.0785955,-77.61921926842999,43.07931750835078
-77.622255,43.0785561,-77.62275125367043,43.07333882180186
-77.622255,43.0785561,-77.62464341716039,43.07854345719054
-77.6223378,43.0785248,-77.6221153993115,43.07988664696774
-77.6223378,43.0785248,-77.6244150377703,43.07877620546085
-77.6224331,43.0784995,-77.6257655628312,43.080723584254315
-77.6224331,43.0784995,-77.61837079763396,43.07946457499575
-77.6225342,43.0784839,-77.6238705848838,43.079751026030536
-77.6225342,43.0784839,-77.62421722228984,43.08123010210886
-77.6226396,43.078474,-77.62288208820573,43.07873758835445
-77.6226396,43.078474,-77.6243864137529,43.08062647469576
-77.6227589,43.078472,-77.62534155476453,43.07943554728559
-77.6227589,43.078472,-77.62293922466442,43.07916754712448
-77.6228809,43.0784761,-77.62270962847148,43.07973282786755
-77.6228809,43.0784761,-77.62592618172503,43.081578002487525
-77.623011,43.0784925,-77.62184975908434,43.07875388234321
-77.623011,43.0784925,-77.6226181180076,43.08070624181843
-77.6231386,43.0785209,-77.62420275408823,43.0777397689462
-77.6231386,43.0785209,-77.62187619645306,43.07843384871203
-77.6232661,43.0785613,-77.6244752425667,43.08136972064153
-77.6232661,43.0785613,-77.62173788862943,43.07604633586304
-77.6233954,43.0786156,-77.62257139364529,43.079373784730514
-77.6233954,43.0786156,-77.62035596260186,43.08112506468652
-77.6235211,43.0786796,-77.62494494840583,43.079113996651664
-77.6235211,43.0786796,-77.62775078081167,43.08862177461169
-77.6236403,43.0787515,-77.62657920901377,43.08039408629093
-77.6236403,43.0787515,-77.62466768063157,43.079225538136406
-77.6237588,43.0788234,-77.62399894450506,43.07655296595104
-77.6237588,43.0788234,-77.62678528935257,43.076564816600666
-77.6238784,43.0788929,-77.62399810843203,43.0798954744153
-77.6238784,43.0788929,-77.62319072478977,43.07842770938252
-77.6239985,43.0789613,-77.62182052554839,43.08105175796032
-77.6239985,43.0789613,-77.62360766040052,43.07923369716118
-77.6241134,43.0790304,-77.62410521115365,43.07852656666585
-77.6241134,43.0790304,-77.62446345394693,43.077087800947595
-77.6242236,43.0790952,-77.62422008861094,43.0780244678127
-77.6242236,43.0790952,-77.62471962750784,43.07915010970885
-77.6243284,43.0791594,-77.62237899566952,43.077266616280085
-77.6243284,43.0791594,-77.6240033812108,43.08082580398861
-77.6244249,43.0792122,-77.62173931365753,43.07825128504971
-77.6244249,43.0792122,-77.62953746360034,43.08036137814048
-77.6245084,43.0792635,-77.62539431820689,43.079137752800314
-77.6245084,43.0792635,-77.62576846909356,43.080312269918345
-77.6245787,43.0793047,-77.6217095209024,43.079705725764214
-77.6245787,43.0793047,-77.62869217284711,43.08157213582677
-77.6246341,43.0793357,-77.62357569795566,43.08015277541239
-77.6246341,43.0793357,-77.6280586165322,43.081683267516986
-77.6246786,43.07936,-77.62398253112349,43.080764347450696
-77.6246786,43.07936,-77.62349063806506,43.07615845720769
-77.6247137,43.0793796,-77.62530171296439,43.077642614845736
-77.6247137,43.0793796,-77.62495142230671,43.08106139870966
-77.62472,43.0793826,-77.6229783320342,43.07914516875975
-77.62472,43.0793826,-77.62519830438296,43.079826886258545
-77.6247893,43.0794185,-77.62627584484888,43.07635871317347
-77.6247893,43.0794185,-77.62614357399178,43.08016914213084
-77.6248464,43.0794401,-77.62398644612858,43.08218649483474
-77.6248464,43.0794401,-77.62712019802747,43.08078372586498
-77.624916,43.0794539,-77.61938054408391,43.08049348232947
-77.624916,43.0794539,-77.62438997467055,43.08053925662603
-77.6249959,43.0794496,-77.6256671796441,43.080741795547745
-77.6249959,43.0794496,-77.62315813491708,43.07727154413072
-77.6250794,43.0794192,-77.62259262167703,43.07949705146548
-77.6250794,43.0794192,-77.62560761102047,43.079228496340676
-77.6251602,43.0793755,-77.62619508162342,43.080260374312125
-77.6251602,43.0793755,-77.62623019412497,43.07811655446156
-77.6252418,43.0793191,-77.62755681046447,43.07906499457646
-77.6252418,43.0793191,-77.62168773441557,43.07970860660136
-77.6253247,43.0792571,-77.62653106749653,43.07821368245529
-77.6253247,43.0792571,-77.62434018559289,43.079589538424386
-77.6254175,43.0791903,-77.62889351765246,43.07714038912687
-77.6254175,43.0791903,-77.6264403121568,43.078193909417664
-77.6255242,43.0791255,-77.62725813918318,43.08091564824739
-77.6255242,43.0791255,-77.6249105912793,43.07910307462374
-77.625648,43.0790621,-77.62659099188465,43.08137978123376
-77.625648,43.0790621,-77.62943689709542,43.07994630566318
-77.625781,43.0790053,-77.62695590653789,43.080320548824474
-77.625781,43.0790053,-77.62370808798323,43.07918194672589
-77.6259211,43.078952,-77.62454015819878,43.07985336358834
-77.6259211,43.078952,-77.6257360844431,43.07949123034433
-77.6260753,43.078905,-77.62907660856634,43.077380861774856
-77.6260753,43.078905,-77.62789520443144,43.07767630024129
-77.6262432,43.0788678,-77.62869728578083,43.0793026607238
-77.6262432,43.0788678,-77.62284201700666,43.07718058395348
-77.6264198,43.0788384,-77.62952783998098,43.074844379024924
-77.6264198,43.0788384,-77.62422784964181,43.0769880557859
-77.6266019,43.0788157,-77.62949757814368,43.081198548323776
-77.6266019,43.0788157,-77.62513596480538,43.07759500968997
-77.6267908,43.078796,-77.62791678600453,43.076794907529624
-77.6267908,43.078796,-77.62429766368952,43.07762618034864
-77.6269805,43.0787759,-77.63017015013408,43.07918586526179
-77.6269805,43.0787759,-77.6259133508941,43.07784825111683
-77.6271695,43.0787535,-77.62564790556897,43.078823096192174
-77.6271695,43.0787535,-77.62959799156239,43.079167027672455
-77.6273547,43.078731,-77.62735967706044,43.07923983353289
-77.6273547,43.078731,-77.62934861370809,43.08059857603362
-77.6275305,43.078708,-77.62669783660392,43.07881569329062
-77.6275305,43.078708,-77.62687019402549,43.0782647349752
-77.6276923,43.0786852,-77.62780345421173,43.08047014633776
-77.6276923,43.0786852,-77.62706257588682,43.078958298530935
-77.6278393,43.0786608,-77.6284205348847,43.07942010191199
-77.6278393,43.0786608,-77.62678325873505,43.07929392027805
-77.6279699,43.0786302,-77.62529004880753,43.0750267039846
-77.6279699,43.0786302,-77.62934469238527,43.07446987139934
-77.6280784,43.0785993,-77.62815330622472,43.077868405349506
