longitude,latitude,perturbed_longitude,perturbed_latitude
-77.6201904,43.0801749,-77.62035491808892,43.081386582160405
-77.6201904,43.0801749,-77.62104665520884,43.07939091912482
-77.6201901,43.0801735,-77.62085200491303,43.08118892468938
-77.6201901,43.0801735,-77.61954602092392,43.08047846623959
-77.6201929,43.0801674,-77.62160366396348,43.07809195688511
-77.6201929,43.0801674,-77.6188306513565,43.08128748605758
-77.6201958,43.0801594,-77.6233633977572,43.07786172243655
-77.6201958,43.0801594,-77.61848451627353,43.0793062925665
-77.6201973,43.0801544,-77.61748132496635,43.07946275914695
-77.6201973,43.0801544,-77.61974495445965,43.0806853987716
-77.6201978,43.0801523,-77.62368335027938,43.08017952389773
-77.6201978,43.0801523,-77.62105118510509,43.0786422827293
-77.6201985,43.0801509,-77.6203356698282,43.08038971322071
-77.6201985,43.0801509,-77.62224433377716,43.08094687353096
-77.620196,43.0801464,-77.61873865595533,43.07957468657325
-77.620196,43.0801464,-77.62102784789653,43.08253405494811
-77.6201922,43.0801423,-77.62009143620969,43.0773487814811
-77.6201922,43.0801423,-77.62042362778158,43.079256280854345
-77.6201901,43.0801408,-77.62054415881764,43.080924432930004
-77.6201901,43.0801408,-77.61792176254525,43.07945314058662
-77.6201879,43.0801401,-77.62136950354147,43.07806376699945
-77.6201879,43.0801401,-77.62581864945197,43.08273776648842
-77.6201822,43.0801407,-77.61922121608775,43.07932315366414
-77.6201822,43.0801407,-77.61917191314976,43.08103372959648
-77.6201789,43.0801413,-77.62127398037862,43.08041436081219
-77.6201789,43.0801413,-77.61527075256747,43.08019779394447
-77.6201777,43.0801414,-77.62312806605752,43.08021238916628
-77.6201777,43.0801414,-77.62540930566848,43.07501519646643
-77.6201742,43.0801405,-77.62268394034542,43.0804754523131
-77.6201742,43.0801405,-77.62030189411966,43.08046963094712
-77.6201697,43.080137,-77.62129540091831,43.078091799475715
-77.6201697,43.080137,-77.62004349929856,43.081338746719
-77.6201756,43.0801438,-77.61942939460954,43.08048463922963
-77.6201756,43.0801438,-77.61986470597395,43.079984152295296
-77.6201744,43.0801425,-77.61979367411742,43.07931281782052
-77.6201744,43.0801425,-77.61863555027173,43.08211671439227
-77.6201717,43.08014,-77.61981395025884,43.07956030498827
-77.6201717,43.08014,-77.62119066068772,43.082094162439404
-77.6201672,43.0801357,-77.61647805336014,43.081138744409174
-77.6201672,43.0801357,-77.61817244676678,43.08124236544109
-77.6201626,43.0801305,-77.62110383890793,43.079194847686225
-77.6201626,43.0801305,-77.62154183924521,43.0829065567634
-77.6201518,43.0801124,-77.62114316326355,43.08111736810654
-77.6201518,43.0801124,-77.61679017441557,43.07807515684741
-77.6201448,43.0800995,-77.61175300738986,43.082174751980574
-77.6201448,43.0800995,-77.61877425441182,43.07989654525542
-77.6201414,43.0800929,-77.6207043372467,43.080936847881595
-77.6201414,43.0800929,-77.61878391398234,43.07738537021709
-77.6201266,43.080085,-77.61918258595641,43.080007944150886
-77.6201266,43.080085,-77.61868963000319,43.07981327271839
-77.6201225,43.0800799,-77.62140282733439,43.07872247190281
-77.6201225,43.0800799,-77.62157224572485,43.08280847671146
-77.6201203,43.0800691,-77.62256863610553,43.07916326768467
-77.6201203,43.0800691,-77.62017961391348,43.07857390742253
-77.6201164,43.0800587,-77.61602220977653,43.08100507605638
-77.6201164,43.0800587,-77.61732434591798,43.07776168026958
-77.6201083,43.0800501,-77.62106214525954,43.07969111181408
-77.6201083,43.0800501,-77.6224343749885,43.08171530068964
-77.6201025,43.0800457,-77.62012240083797,43.080351056911155
-77.6201025,43.0800457,-77.62322717867498,43.08361559307688
-77.6200908,43.0800402,-77.61694065987685,43.08215835645722
-77.6200908,43.0800402,-77.62225895653155,43.07847529267495
-77.6200847,43.080039,-77.62030262445911,43.08278587075466
-77.6200847,43.080039,-77.62345630744817,43.08186276062891
-77.6200734,43.0800363,-77.61855186743303,43.08189572718662
-77.6200734,43.0800363,-77.62162412680416,43.07953310454922
-77.6200596,43.0800346,-77.6193335026398,43.08130448294893
-77.6200596,43.0800346,-77.62291445023843,43.078890723214066
-77.6200488,43.0800338,-77.61998113493568,43.079882841243716
-77.6200488,43.0800338,-77.61764867201153,43.07935680015624
-77.6200358,43.0800357,-77.61912816300668,43.080671525357424
-77.6200358,43.0800357,-77.61922975061131,43.07878268280414
-77.6200078,43.0800392,-77.62311892825599,43.07909521444378
-77.6200078,43.0800392,-77.62172999699791,43.08150011527063
