longitude,latitude,perturbed_longitude,perturbed_latitude
-77.6803332,43.0838378,-77.68011223325482,43.085410134366
-77.6803332,43.0838378,-77.68016110472432,43.085036945888056
-77.6809913,43.0838029,-77.68019317894162,43.07837251277207
-77.6809913,43.0838029,-77.68265376559258,43.08205777611734
-77.681017,43.0838025,-77.681265896821,43.083338764802825
-77.681017,43.0838025,-77.68018355915702,43.08477860011268
-77.681042,43.0838023,-77.67838018953675,43.08333213797831
-77.681042,43.0838023,-77.68317242830821,43.083004662388376
-77.6810655,43.0838023,-77.68022936575132,43.084058024720456
-77.6810655,43.0838023,-77.67811258630431,43.08688137573644
-77.6810896,43.0838021,-77.67884079593013,43.083765088891475
-77.6810896,43.0838021,-77.67924816291143,43.08443771372937
-77.6811165,43.0838003,-77.67993911486865,43.08435652948985
-77.6811165,43.0838003,-77.6792975704159,43.085838886041834
-77.6811252,43.0838014,-77.6759276283966,43.085965782465244
-77.6811252,43.0838014,-77.68074181915145,43.083064151186605
-77.6811302,43.0838029,-77.68073510099865,43.08539678992248
-77.6811302,43.0838029,-77.67895565788518,43.082131366193465
-77.6811369,43.0838053,-77.6809375346732,43.08382889840008
-77.6811369,43.0838053,-77.67961275653813,43.08510043206065
-77.6811359,43.0838042,-77.67958898032039,43.082579528164764
-77.6811359,43.0838042,-77.67779352141517,43.08158299205899
-77.6811284,43.0838052,-77.67792954792499,43.08572366418415
-77.6811284,43.0838052,-77.67590015876706,43.0831863966316
-77.6811264,43.0838049,-77.68133317397361,43.08284437112453
-77.6811264,43.0838049,-77.68194390857545,43.08268239746162
-77.6811239,43.0838051,-77.67823517324804,43.08367098996928
-77.6811239,43.0838051,-77.68014899920756,43.08737764082248
-77.6811209,43.0838052,-77.68053689316588,43.08684434144954
-77.6811209,43.0838052,-77.68100789310311,43.08337816375403
-77.6811175,43.0838062,-77.67983742119316,43.0862057453397
-77.6811175,43.0838062,-77.68427626343379,43.080639533830784
-77.6811141,43.0838065,-77.68039733581688,43.07978037557924
-77.6811141,43.0838065,-77.68102937947252,43.08485471031639
-77.6811109,43.0838076,-77.6836534343424,43.08288721211971
-77.6811109,43.0838076,-77.68390475010325,43.08412683176707
-77.6811108,43.0838074,-77.67994128310941,43.08264044966893
-77.6811108,43.0838074,-77.68345976254582,43.07906185967694
-77.6811066,43.0838085,-77.68141327955789,43.084155496871986
-77.6811066,43.0838085,-77.67830997639985,43.08420275947622
-77.6811054,43.0838087,-77.68131424484143,43.08437939829986
-77.6811054,43.0838087,-77.68414427673488,43.08180216051403
-77.6811048,43.0838089,-77.67836351648441,43.08489245273257
-77.6811048,43.0838089,-77.68194984273647,43.081562350715856
-77.6811054,43.0838089,-77.68019061611813,43.082169696619424
-77.6811054,43.0838089,-77.68095722633095,43.083329889609914
-77.6811052,43.0838093,-77.67785273952117,43.08366517655454
-77.6811052,43.0838093,-77.68100625280063,43.083424781019424
-77.6810917,43.0838157,-77.68237606456482,43.08551825469453
-77.6810917,43.0838157,-77.68024485472198,43.08300153891668
-77.6810858,43.0838189,-77.68346152749398,43.08413088144241
-77.6810858,43.0838189,-77.68403370751724,43.08534902864197
-77.681086,43.0838191,-77.68203788038679,43.0855098040006
-77.681086,43.0838191,-77.68207666227195,43.08208310376606
-77.6810868,43.0838191,-77.68450766144005,43.08566753105338
-77.6810868,43.0838191,-77.68314604155543,43.0811245612644
-77.6810875,43.083819,-77.68140539948823,43.082352700262426
-77.6810875,43.083819,-77.68186713837075,43.08099680664776
-77.6810879,43.0838191,-77.6825275730652,43.0846795889707
-77.6810879,43.0838191,-77.68044489850635,43.08606356971045
-77.6810883,43.0838189,-77.67875773470928,43.080808783878155
-77.6810883,43.0838189,-77.68472476310117,43.07965438541408
-77.6810886,43.0838189,-77.6792501074563,43.08431881038614
-77.6810886,43.0838189,-77.68049922558448,43.08562905686436
-77.6810887,43.0838189,-77.67880775882999,43.08641067150045
-77.6810887,43.0838189,-77.68111053314168,43.08416228886382
-77.6810888,43.0838188,-77.68171958564153,43.08412511869471
-77.6810888,43.0838188,-77.68040630122177,43.083896529197375
-77.681089,43.0838188,-77.68078722398192,43.083190808709986
-77.681089,43.0838188,-77.67938289659531,43.0821764798683
-77.6810891,43.0838188,-77.6796236257231,43.08329020060142
-77.6810891,43.0838188,-77.68261917054764,43.0845982564164
-77.6810892,43.0838187,-77.68195123199298,43.08450540434068
-77.6810892,43.0838187,-77.68091218119332,43.07911884518429
-77.6810892,43.0838187,-77.67897693714104,43.08629418372871
-77.6810892,43.0838187,-77.67921452985709,43.08095755481238
-77.6810893,43.0838187,-77.68109001425744,43.08418705180233
-77.6810893,43.0838187,-77.68598284339949,43.08542483735136
-77.6810893,43.0838187,-77.67860333780959,43.08567180135036
-77.6810893,43.0838187,-77.68306873761124,43.085869488756494
-77.6810895,43.0838186,-77.68157541254517,43.08225325363295
-77.6810895,43.0838186,-77.68045517413864,43.08175070133077
-77.6810896,43.0838186,-77.68013577405853,43.08247576499984
-77.6810896,43.0838186,-77.6816857901681,43.084699439447554
-77.6810896,43.0838186,-77.68015023382803,43.083841906013596
-77.6810896,43.0838186,-77.68099610263147,43.081228938813936
-77.6810897,43.0838186,-77.68223675496576,43.08392089473737
-77.6810897,43.0838186,-77.67984777376336,43.081186053076514
-77.6810897,43.0838186,-77.67761566129042,43.08197282652263
-77.6810897,43.0838186,-77.68123263258948,43.082359580374295
-77.6810898,43.0838185,-77.68191091458571,43.08469342067267
-77.6810898,43.0838185,-77.68284582789802,43.084444294765476
-77.6810898,43.0838184,-77.68174300134702,43.08612982965367
-77.6810898,43.0838184,-77.67789804961173,43.08494295087691
