longitude,latitude,perturbed_longitude,perturbed_latitude
-77.6802533,43.0837859,-77.68604146485661,43.079650163667445
-77.6802533,43.0837859,-77.6791817885029,43.08286022665505
-77.6802535,43.0837851,-77.68038195782857,43.0833716018974
-77.6802535,43.0837851,-77.6790740688761,43.08378967957493
-77.6802441,43.0837781,-77.67850166003527,43.084152992922405
-77.6802441,43.0837781,-77.67933836340714,43.08457953119363
-77.6802451,43.0837764,-77.67762017301452,43.07922270293841
-77.6802451,43.0837764,-77.67897482534448,43.08531372992598
-77.6802429,43.0837752,-77.67841219399057,43.08001138249407
-77.6802429,43.0837752,-77.67960177838877,43.084324176261745
-77.680241,43.0837745,-77.67751481599316,43.08826632998803
-77.680241,43.0837745,-77.67944217065082,43.083236034708634
-77.6802365,43.0837729,-77.68403535867097,43.0851084305739
-77.6802365,43.0837729,-77.68233449262316,43.08418411654306
-77.6802315,43.08377,-77.67914917819866,43.08515164957403
-77.6802315,43.08377,-77.67924306887463,43.08422941157772
-77.6802253,43.0837653,-77.68005738919003,43.084614257505336
-77.6802253,43.0837653,-77.68059253079245,43.08446606240928
-77.6802059,43.083753,-77.67521505760249,43.08296313462009
-77.6802059,43.083753,-77.6789741956877,43.081022572265425
-77.6801884,43.0837447,-77.67955284956341,43.08724615123803
-77.6801884,43.0837447,-77.67924130755247,43.084972922043605
-77.6801725,43.0837375,-77.67844239343997,43.08208925378347
-77.6801725,43.0837375,-77.67890197073507,43.08490595437409
-77.6801685,43.0837442,-77.6805747124447,43.08618586968534
-77.6801685,43.0837442,-77.67921006691303,43.08639253852144
-77.6801551,43.083745,-77.6778926536887,43.080352703661625
-77.6801551,43.083745,-77.68137642445714,43.082637591785115
-77.6801392,43.0837419,-77.6806727543456,43.085845243393884
-77.6801392,43.0837419,-77.67992461932843,43.080955603716546
-77.6801209,43.0837381,-77.6831732740916,43.08390571024264
-77.6801209,43.0837381,-77.6818039881065,43.07958134991654
-77.6801095,43.0837362,-77.67784327880253,43.08394239544511
-77.6801095,43.0837362,-77.67969849085233,43.08332178611125
