longitude,latitude,perturbed_longitude,perturbed_latitude
-77.6200075,43.0800289,-77.62013704030976,43.07954790271451
-77.6200075,43.0800289,-77.61905730278643,43.07939307685377
-77.6200349,43.0800282,-77.61986888287575,43.07994860854006
-77.6200349,43.0800282,-77.62063902949724,43.07400600906296
-77.6200524,43.080029,-77.62281993669488,43.078779158723464
-77.6200524,43.080029,-77.61840422619723,43.077915344077525
-77.6200554,43.0800136,-77.6198103392089,43.07778302610627
-77.6200554,43.0800136,-77.61406491387979,43.08078349004391
-77.6200557,43.080002,-77.62179687167288,43.081714582561034
-77.6200557,43.080002,-77.62093189260608,43.0820905240495
-77.6200597,43.0799908,-77.61955124841298,43.07996299382425
-77.6200597,43.0799908,-77.6180072387258,43.07739772013077
-77.620064,43.0799783,-77.6174158522566,43.08472363005799
-77.620064,43.0799783,-77.61970881782496,43.07959017516883
-77.620066,43.079974,-77.61972548034754,43.079104741086574
-77.620066,43.079974,-77.6195276467415,43.07753068535516
-77.6200695,43.079972,-77.6208027784746,43.07981763693582
-77.6200695,43.079972,-77.6171945852431,43.079039856632484
-77.6200729,43.0799696,-77.61638360659718,43.08312907810065
-77.6200729,43.0799696,-77.62130067306089,43.079883106827936
-77.6200784,43.0799675,-77.61966205591442,43.07915061754338
-77.6200784,43.0799675,-77.62110936819656,43.07770565795404
-77.6200837,43.079966,-77.61864221081802,43.079657534307586
-77.6200837,43.079966,-77.61889265363426,43.07786804949493
-77.6200911,43.0799657,-77.61977297528557,43.07865330480244
-77.6200911,43.0799657,-77.62115517778601,43.08330460379247
-77.6201016,43.0799641,-77.62046468277511,43.08155792430565
-77.6201016,43.0799641,-77.6190311360082,43.08041552007752
-77.6201119,43.0799627,-77.62167991563399,43.078750236855804
-77.6201119,43.0799627,-77.61963549784898,43.08068985102157
-77.6201254,43.0799612,-77.62098769946306,43.07968501549343
-77.6201254,43.0799612,-77.62010902006818,43.081195700777506
-77.6201352,43.0799606,-77.61534401304203,43.08322894784139
-77.6201352,43.0799606,-77.61906828286396,43.07805049458198
-77.6201491,43.0799592,-77.62213118505686,43.07819369156259
-77.6201491,43.0799592,-77.61983329639992,43.08272222701821
-77.6201579,43.0799583,-77.62166175406804,43.07834749423262
-77.6201579,43.0799583,-77.62459433367643,43.077389284095716
-77.6201662,43.0799531,-77.61991198310399,43.07750149202153
-77.6201662,43.0799531,-77.61845941570265,43.081888138955655
-77.6201721,43.0799502,-77.62019265559802,43.07825494868769
-77.6201721,43.0799502,-77.62302092565079,43.0822769815471
-77.6201805,43.079946,-77.61667981072044,43.077589176611
-77.6201805,43.079946,-77.61532798528943,43.082251662810734
-77.6201885,43.0799427,-77.62002847373883,43.08147826632013
